Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
2682445,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.111,1997,"Men alone : masculinity, individualism, and hard-boiled fiction /","Nyman, Jopi,",X006034973,BOOK,4/17/97,11/27/16,STACKS,1,0,2,10,1
2722858,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.112,1997,Writing on the edge : interviews with writers and editors of Wales /,"Lloyd, David T.,",X006053734,BOOK,10/2/97,10/7/97,STACKS,0,0,0,1,1
2764803,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.113,1998,The matter of kings' lives : the design of past and present in the early fourteenth-century verse chronicles by Pierre de Langtoft and Robert Mannyng /,"Summerfield, Thea.",X006072299,BOOK,2/4/98,10/24/06,STACKS,0,0,0,2,1
2763709,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.114,1998,Silk and potatoes : contemporary Arthurian fantasy /,"Roberts, Adam,",X006072147,BOOK,1/30/98,8/13/98,STACKS,0,0,0,2,1
2788860,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.115,1998,Ireland in writing : interviews with writers and academics /,,X006075745,BOOK,4/22/98,11/30/04,STACKS,0,0,1,3,1
2788861,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.116,1998,Yeats and the drama of sacred space /,"Meihuizen, Nicholas.",X006075737,BOOK,4/22/98,3/6/00,STACKS,0,0,0,2,1
2829415,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.117,1998,Talking to the dead : a study of Irish funerary traditions /,"Witoszek, Nina.",X006078461,BOOK,9/9/98,7/15/14,STACKS,0,0,0,3,1
2955247,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.118,1999,"Love, sex, and marriage : a historical thesaurus /","Coleman, Julie,",X004350971,BOOK,10/14/99,7/21/16,STACKS,0,0,0,2,1
2884629,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.119,1998,Joyce and the Anglo-Irish : a study of Joyce and the literary revival /,"Platt, Len.",X006077657,BOOK,2/25/99,12/18/15,STACKS,2,0,1,10,1
237808,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.12-14,1978,Invisible man's literary heritage : Benito Cereno and Moby Dick /,"Gray, Valerie Bonita.",X000754623,BOOK,6/28/96,2/8/18,STACKS,0,0,0,8,1
2930560,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.120,1999,The medieval chronicle : proceedings of the 1st International Conference on the Medieval Chronicle /,International Conference on the Medieval Chronicle,X006027600,BOOK,7/23/99,5/12/15,STACKS,1,7,6,21,1
2946517,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.121,1999,A structural analysis of The Honorary Consul by Graham Greene /,"Dalm, Rudolf E. van,",X006003565,BOOK,9/20/99,10/7/02,STACKS,0,0,0,4,1
2947102,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.122,1999,The united stories of America : studies in the short story composite /,"LundÈn, Rolf.",X006003566,BOOK,9/21/99,5/16/18,STACKS,0,0,0,3,1
3518787,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.123,2000,"Theme parks, rainforests and sprouting wastelands : European essays on theory and performance in contemporary British fiction /",,X006116059,BOOK,3/24/00,11/27/18,STACKS,0,0,2,10,1
3550713,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.124,2000,Poetry and the sense of panic : critical essays on Elizabeth Bishop and John Ashbery /,,X006119482,BOOK,7/18/00,1/15/16,STACKS,1,2,6,32,1
3568664,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.125,2000,Fire & fiction : Augusta Jane Evans in context /,"Riepma, Anna Sophia Roelina,",X006119800,BOOK,9/26/00,5/14/12,STACKS,0,2,1,12,1
3568665,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.126,2000,The fantastic anatomist : a psychoanalytic study of Henry James /,"Bailie, Ronnie,",X006119799,BOOK,9/26/00,10/2/00,STACKS,0,0,0,1,1
3690554,2,ALDERMAN,STACKS,PE1 .C66 n.s. v.127,2000,Alison Lurie : a critical study /,"Newman, Judie.",X006110948,BOOK,2/13/01,3/8/01,STACKS,0,0,1,2,1
