Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BQ 000100 .I54  1983,BQ100 .I54 1983,779481,ALDERMAN,1984,"Buddhism as a world religion : proceedings of the 9th International Buddhist Conference, 1983.",International Buddhist Conference,X001254663,STACKS,STACKS,BOOK,6/29/96,11/21/13,1,1,0,5,1
BQ 000100 .I545  2014,BQ100 .I545 2014,6892426,ALDERMAN,2014,"2nd International Buddhist Conference on International Exchange of Buddhism in the Global Context : 04th September 2014 at Sri Lanka International Buddhist Academy, Pallekele, Kundasale, Sri Lanka  : conference papers /",International Buddhist Conference on International Exchange of Buddhism in the Global Context,X031798667,STACKS,STACKS,BOOK,10/5/16,1/1/00,0,0,0,0,1
BQ 000100 .I55  1984,BQ100 .I55 1984,2431646,ALDERMAN,1984,Glimpses of Buddhist thought and culture : key-note addresses and papers /,International Conference on Buddhism and National Cultures,X002620028,STACKS,STACKS,BOOK,7/1/96,6/12/07,0,0,0,0,1
BQ 000100 .I554  2003  V.1,BQ100 .I554 2003 v.1,4250258,ALDERMAN,2003,Buddhism in global perspective /,International Conference on Buddhism in Global Perspective,X004796701,STACKS,STACKS,BOOK,6/9/05,1/14/13,0,0,2,0,1
BQ 000100 .I554  2003  V.2,BQ100 .I554 2003 v.2,4250258,ALDERMAN,2003,Buddhism in global perspective /,International Conference on Buddhism in Global Perspective,X004796702,STACKS,STACKS,BOOK,6/10/05,1/14/13,0,0,2,6,1
BQ 000100 .I555  1995,BQ100 .I555 1995,2701942,ALDERMAN,1996,Buddhism in India and abroad : an integrating influence in vedic and post-vedic perspective /,International Seminar on Buddhism,X004119560,STACKS,STACKS,BOOK,7/15/97,8/17/07,0,0,4,3,1
BQ 000100 .I56  1976,BQ100 .I56 1976,2389466,ALDERMAN,1976,Buddhism & Jainism : [papers] /,International Seminar on Buddhism and Jainism,X002560352,STACKS,STACKS,BOOK,7/1/96,6/12/07,0,0,1,1,1
BQ 000100 .I57  1968,BQ100 .I57 1968,4627543,ALDERMAN,1968,International Seminar on Higher Education in Buddhism /,International Seminar on Higher Education in Buddhism,X030267158,STACKS,STACKS,BOOK,9/11/07,10/24/08,0,0,0,0,1
BQ 000100 .I57  1977,BQ100 .I57 1977,2435663,ALDERMAN,1977,Buddhism's contribution to the world culture and civilization /,International Seminar on Buddhism's Contribution to World Culture and Civilization,X002454282,STACKS,STACKS,BOOK,7/1/96,8/19/16,2,1,1,5,1
BQ 000100 .S43  1977,BQ100 .S43 1977,5238005,ALDERMAN,1977,"Souvenir : 2600th birth anniversary of Lord Buddha : Seminar on Buddhism, 27th to 29th March 1977.",Seminar on Buddhism,X030382957,STACKS,STACKS,BOOK,10/22/10,1/1/00,0,0,0,0,1
BQ 000100 .S44  1996,BQ100 .S44 1996,2682568,ALDERMAN,1996,21-segi munmy?ng kwa Pulgyo : Kaegyo 90-chuny?n Kiny?m Segye Pulgyo Haksul Hoe?i = Buddhism & civilization in the 21st century /,,X004119820,STACKS,STACKS,BOOK,4/17/97,6/12/07,0,0,1,0,1
BQ 000100 .T6  1925,BQ100 .T6 1925,4607402,ALDERMAN,1926,T?a Bukky? Taikai kiy?.,T?a Bukky? Taikai,X030266732,STACKS,STACKS,BOOK,7/11/07,10/24/08,0,0,0,0,1
BQ 001010 .T34  1980,BQ1010 .T34 1980,4606151,ALDERMAN,1980,Bukky? bungaku jiten /,"Takeishi, Akio,",X030266637,STACKS,STACKS,BOOK,7/5/07,1/1/00,0,0,0,0,1
BQ 001011 .C64  1983,BQ1011 .C64 1983,1918410,ALDERMAN,1983,Collection Maitreya I-II-III : regards sur le Bouddhisme Indien et Tibétain / les traductions à partir du tibétain sont de Georges Driessens ; assisté pour la version définitive de M. Zaregradsky.,,X002079536,STACKS,STACKS,BOOK,6/30/96,7/3/07,0,0,0,2,1
BQ 001012 .A63  1981,BQ1012 .A63 1981,7602640,ALDERMAN,1981,Some excerpts from Dr. B. R. Ambedkar's literature /,"Ambedkar, B. R. (Bhimrao Ramji),",X031826743,STACKS,STACKS,BOOK,6/20/18,6/22/18,0,0,0,0,1
BQ 001012 .B83  1995,BQ1012 .B83 1995,2473132,ALDERMAN,1995,Buddhism in practice /,,X002680585,STACKS,CHECKEDOUT,BOOK,7/1/96,7/20/17,5,2,28,174,2
BQ 001012 .B83  1995,BQ1012 .B83 1995,2473132,CLEMONS,1995,Buddhism in practice /,,X004766029,BY-REQUEST,BY-REQUEST,BOOK,2/4/04,5/11/17,2,2,1,20,1
BQ 001012 .B83  2007,BQ1012 .B83 2007,4511357,ALDERMAN,2007,Buddhism in practice /,,X030109772,STACKS,STACKS,BOOK,4/24/07,2/1/17,4,3,3,15,1
BQ 001012 .B833  2004,BQ1012 .B833 2004,4040260,ALDERMAN,2004,Buddhist scriptures /,,X004806842,STACKS,STACKS,BOOK,9/23/04,10/4/18,10,55,6,90,1
BQ 001012 .B833  2004,BQ1012 .B833 2004,4040260,CLEMONS,2004,Buddhist scriptures /,,X030476666,BY-REQUEST,CLEM-RESV,BOOK,11/18/08,9/6/18,20,2,5,34,1
BQ 001012 .C448  1983  V.000001,BQ1012 .C448 1983 v.1,4393818,ALDERMAN,1983,Cherishing life /,,X030126040,STACKS,STACKS,BOOK,9/6/06,6/4/10,0,0,0,3,1
BQ 001012 .C448  1983  V.000002,BQ1012 .C448 1983 v.2,4393818,ALDERMAN,1983,Cherishing life /,,X030126039,STACKS,STACKS,BOOK,9/6/06,6/4/10,0,0,1,3,1
BQ 001012 .H6  1963,BQ1012 .H6 1963,4679445,ALDERMAN,1963,Early Buddhist poetry : an anthology /,"Horner, I. B. (Isaline Blew),",X030340000,STACKS,STACKS,BOOK,1/16/08,9/16/13,1,0,0,1,1
BQ 001012 .I53  2009,BQ1012 .I53 2009,6229434,ALDERMAN,2014,"From birch bark to digital data : recent advances in Buddhist manuscript research : papers presented at the Conference Indic Buddhist Manuscripts: the state of the field, Stanford, June 15-19, 2009 /",Indic Buddhist Manuscripts: the State of the Field,X031645633,STACKS,STACKS,BOOK,3/18/14,1/4/16,2,0,0,2,1
BQ 001012 .I57  2002,BQ1012 .I57 2002,4615406,ALDERMAN,2006,Buddhism and literature /,"International Seminar on ""Buddhism and Literature""",X030247837,STACKS,STACKS,BOOK,8/15/07,3/17/16,1,0,0,1,1
BQ 001012 .O57  2005,BQ1012 .O57 2005,4321497,ALDERMAN,2005,Original Buddhist sources : a reader /,"Olson, Carl.",X004907194,STACKS,STACKS,BOOK,10/18/05,5/3/10,0,0,2,6,1
BQ 001012 .S28  1915,BQ1012 .S28 1915,445725,ALDERMAN,1915,"The heart of Buddhism; being an anthology of Buddhist verse,","Saunders, Kenneth J. (Kenneth James),",X000605834,STACKS,STACKS,BOOK,6/29/96,4/20/11,0,0,2,13,1
BQ 001012 .S28  1915,BQ1012 .S28 1915,445725,ALDERMAN,1915,"The heart of Buddhism; being an anthology of Buddhist verse,","Saunders, Kenneth J. (Kenneth James),",X030475546,STACKS,STACKS,BOOK,8/14/08,10/6/16,0,0,0,1,1
BQ 001012 .S8,BQ1012 .S8,1173894,ALDERMAN,1968,"World of the Buddha; a reader,","Stryk, Lucien",X000387237,STACKS,STACKS,BOOK,6/29/96,7/3/07,0,0,0,1,1
BQ 001012 .S8  1969,BQ1012 .S8 1969,416672,ALDERMAN,1969,World of the Buddha : a reader /,"Stryk, Lucien",X006072213,STACKS,CHECKEDOUT,BOOK,2/9/98,10/10/17,0,0,0,4,1
BQ 001013 .B85  1990  V.000001,BQ1013 .B85 1990 v.1,7835121,ALDERMAN,1990,Bukky? Kanbun-dokuhon /,,X032400998,IN-PROCESS,IN-PROCESS,BOOK,12/5/18,1/1/00,0,0,0,0,1
BQ 001013 .B85  1990  V.000002,BQ1013 .B85 1990 v.2,7835121,ALDERMAN,1990,Bukky? Kanbun-dokuhon /,,X032400999,IN-PROCESS,IN-PROCESS,BOOK,12/5/18,1/1/00,0,0,0,0,1
BQ 001013 .C428  1992,BQ1013 .C428 1992,1974122,ALDERMAN,1992,Fo dian jing jie /,"Chen, Shiqiang.",X002280110,STACKS,STACKS,BOOK,6/30/96,7/3/07,0,0,1,26,1
BQ 001013 .E336  2018  V.000001,BQ1013 .E336 2018 v.1,7834847,ALDERMAN,2018,E cang Heishuicheng Han wen fo jiao wen xian shi lu /,,X032401765,STACKS,STACKS,BOOK,12/5/18,1/1/00,0,0,0,0,2
BQ 001013 .E336  2018  V.000002,BQ1013 .E336 2018 v.2,7834847,ALDERMAN,2018,E cang Heishuicheng Han wen fo jiao wen xian shi lu /,,X032401766,STACKS,STACKS,BOOK,1/16/19,1/1/00,0,0,0,0,1
