Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BD 000111 .C87  2017,BD111 .C87 2017,7021525,ALDERMAN,2017,Current controversies in metaphysics /,,X031818526,STACKS,STACKS,BOOK,4/7/17,6/14/17,0,0,1,0,1
BD 000111 .D429  2014,BD111 .D429 2014,6366542,ALDERMAN,2014,"The metaphysics of night : recovering soul, renewing humanism /","Del Nevo, Matthew",X031629121,STACKS,STACKS,BOOK,7/16/14,1/1/00,0,0,0,0,1
BD 000111 .D43  1995,BD111 .D43 1995,2435233,ALDERMAN,1995,Being and the between /,"Desmond, William,",X002627422,STACKS,STACKS,BOOK,7/1/96,4/6/12,0,2,2,40,1
BD 000111 .D44  1995,BD111 .D44 1995,2482183,ALDERMAN,1995,Perplexity and ultimacy : metaphysical thoughts from the middle /,"Desmond, William,",X002673002,STACKS,STACKS,BOOK,7/1/96,5/4/10,0,0,2,14,1
BD 000111 .D45,BD111 .D45,1156200,ALDERMAN,1970,Humanity and divinity; an essay in comparative metaphysics.,"Deutsch, Eliot.",X001134680,STACKS,CHECKEDOUT,BOOK,6/29/96,10/10/17,0,0,0,1,1
BD 000111 .D5  1964,BD111 .D5 1964,1156201,ALDERMAN,1964,Metaphysics and religious language,"Dilley, Frank Brown,",X001652024,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,1,1
BD 000111 .D5  1964,BD111 .D5 1964,1156201,ALDERMAN,1964,Metaphysics and religious language,"Dilley, Frank Brown,",X002613489,STACKS,STACKS,BOOK,6/29/96,5/17/10,0,0,1,14,1
BD 000111 .D65  2015,BD111 .D65 2015,6576076,ALDERMAN,2015,Creaturely cosmologies : why metaphysics matters for animal and planetary liberation /,"Donaldson, Brianne,",X031732660,STACKS,STACKS,BOOK,7/6/15,1/1/00,0,0,0,0,1
BD 000111 .D67  2018,BD111 .D67 2018,7520690,ALDERMAN,2018,Can different cultures think the same thoughts? : a comparative study in metaphysics and ethics /,"Dorter, Kenneth,",X031839416,STACKS,CHECKEDOUT,BOOK,5/9/18,5/15/18,1,0,0,1,3
BD 000111 .D86  1994,BD111 .D86 1994,2321520,ALDERMAN,1994,Metaphysics and culture /,"Dupré, Louis K.,",X002480085,STACKS,STACKS,BOOK,7/1/96,5/17/10,0,0,3,22,1
BD 000111 .D95  2008,BD111 .D95 2008,4679101,ALDERMAN,2008,Metaphysics and the representational fallacy /,"Dyke, Heather.",X030256928,STACKS,STACKS,BOOK,1/15/08,5/11/14,1,2,0,3,1
