Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PF 003988 .A1  1933  BD.000001:T.000002,PF3988 .A1 1933 Bd.1:T.2,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X000216172,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,2
PF 003988 .A1  1933  BD.000001:T.000003,PF3988 .A1 1933 Bd.1:T.3,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X000318751,STACKS,STACKS,BOOK,6/29/96,11/9/09,0,0,0,0,1
PF 003988 .A1  1933  BD.000002,PF3988 .A1 1933 Bd.2,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X000318750,STACKS,STACKS,BOOK,6/29/96,11/9/09,0,0,0,0,1
PF 003988 .A1  1933  BD.000003:T.000001,PF3988 .A1 1933 Bd.3:T.1,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X001848311,STACKS,STACKS,BOOK,6/29/96,11/9/09,0,0,1,0,2
PF 003988 .A1  1933  BD.000003:T.000002,PF3988 .A1 1933 Bd.3:T.2,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X000318749,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003988 .A1  1933  BD.000003:T.000003,PF3988 .A1 1933 Bd.3:T.3,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X000318747,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003988 .A1  1933  BD.000004:T.A,PF3988 .A1 1933 Bd.4:T.A,734121,ALDERMAN,1933,Notkers des Deutschen Werke,"Notker,",X001156557,STACKS,STACKS,BOOK,6/29/96,11/9/09,0,0,0,0,1
PF 003988 .A5  1986  BD.000001,PF3988 .A5 1986 Bd.1,1234961,ALDERMAN,1986,"Boethius, ""De consolatione philosophiae"" /","Notker,",X001188759,STACKS,STACKS,BOOK,6/30/96,2/8/11,0,0,0,2,1
PF 003988 .A5  1986  BD.000002,PF3988 .A5 1986 Bd.2,1234961,ALDERMAN,1986,"Boethius, ""De consolatione philosophiae"" /","Notker,",X001361575,STACKS,STACKS,BOOK,6/30/96,2/8/11,0,0,0,8,1
PF 003988 .A5  1986  BD.000003,PF3988 .A5 1986 Bd.3,1234961,ALDERMAN,1986,"Boethius, ""De consolatione philosophiae"" /","Notker,",X001811313,STACKS,STACKS,BOOK,6/30/96,2/8/11,0,0,0,2,2
PF 003988 .A5  B6  1975,PF3988 .A5 B6 1975,393815,ALDERMAN,1975,Die verbale Klammer bei Notker : Unters. zur Wortstellung in d. Boethius-Übers. /,"Bolli, Ernst.",X000714167,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PF 003988 .A5  N68  2008  BUCH000001/000002,PF3988 .A5 N68 2008 Buch1/2,4822838,ALDERMAN,2008,"Notker latinus zu Boethius, ""De consolatione philosophiae"" /","Notker,",X030406665,STACKS,STACKS,BOOK,9/17/08,1/1/00,0,0,0,0,1
PF 003988 .A5  N68  2008  BUCH000003,PF3988 .A5 N68 2008 Buch3,4822838,ALDERMAN,2008,"Notker latinus zu Boethius, ""De consolatione philosophiae"" /","Notker,",X030549027,STACKS,STACKS,BOOK,2/23/09,1/1/00,0,0,0,0,1
PF 003988 .A5  N68  2008  BUCH000004/000005,PF3988 .A5 N68 2008 Buch4/5,4822838,ALDERMAN,2008,"Notker latinus zu Boethius, ""De consolatione philosophiae"" /","Notker,",X030407404,STACKS,STACKS,BOOK,3/25/09,1/1/00,0,0,0,0,1
PF 003988 .A7  B3  1982,PF3988 .A7 B3 1982,668400,ALDERMAN,1982,Die Hochzeit Merkurs und der Philologie : Studien zu Notkers Martian-Übersetzung /,"Backes, Herbert.",X000349964,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003988 .G52  2000  BD.000001,PF3988 .G52 2000 Bd.1,3715760,ALDERMAN,2000,Die Martianus-Capella-Bearbeitung Notkers des Deutschen /,"Glauch, Sonja.",X004521415,STACKS,STACKS,BOOK,5/7/01,1/1/00,0,0,0,0,1
PF 003988 .G52  2000  BD.000002,PF3988 .G52 2000 Bd.2,3715760,ALDERMAN,2000,Die Martianus-Capella-Bearbeitung Notkers des Deutschen /,"Glauch, Sonja.",X004569800,STACKS,STACKS,BOOK,1/9/02,1/1/00,0,0,0,0,1
PF 003988 .Z4  E554  2003,PF3988 .Z4 E554 2003,3940629,ALDERMAN,2003,"Die Syntax Notkers des Deutschen in seinen Übersetzungen : Boethius, Martianus Capella und Psalmen /","Eilers, Helge.",X004663000,STACKS,STACKS,BOOK,5/13/03,1/1/00,0,0,0,0,1
PF 003988 .Z5  K62  1986,PF3988 .Z5 K62 1986,1223587,ALDERMAN,1986,Althochdeutsch-neuhochdeutsch-lateinisches und lateinisch-althochdeutsches Wörterbuch zum Notkerglossator /,"Köbler, Gerhard,",X001464858,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,5
PF 003988 .Z5  S4,PF3988 .Z5 S4,475273,ALDERMAN,1962,Notker-Glossar : ein althochdeutsch-lateinisch-neuhochdeutsches Wörterbuch zu Notkers des Deutschen Schriften /,"Sehrt, Edward Henry,",X000917962,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003988 A1  1882  BD.000002-000003,PF3988 A1 1882 Bd.2-3,290014,ALDERMAN,1882,Die Schriften Notkers und seiner Schule;,"Notker,",X000087867,STACKS,STACKS,BOOK,6/28/96,2/9/18,0,0,0,1,1
