Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DJ 000150 .G7,DJ150 .G7,321170,ALDERMAN,1947,"The House of Orange,","Grew, Marion Ethel Tuckwell,",X000197486,STACKS,STACKS,BOOK,6/28/96,2/23/09,0,0,0,2,1
DJ 000150 .J3  D.000001,DJ150 .J3 d.1,419896,ALDERMAN,1937,De Geschiedenis van het Huis van Oranje-Nassau /,"Japikse, N. (Nicolaas),",X031871344,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DJ 000150 .J3  D.000002,DJ150 .J3 d.2,419896,ALDERMAN,1937,De Geschiedenis van het Huis van Oranje-Nassau /,"Japikse, N. (Nicolaas),",X031871345,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000150 .M586  1997,DJ150 .M586 1997,2375346,ALDERMAN,1997,"""Stadtholder"" oder ""Staetholder""? : die Funktion des Hauses Oranien und seines Hofes in der politischen Kultur der Republik der Vereinigten Niederlande im 17. Jahrhundert /","Mörke, Olaf.",X004101640,STACKS,STACKS,BOOK,7/1/96,6/3/10,0,0,0,0,1
DJ 000150 .N37,DJ150 .N37,238477,ALDERMAN,1979,Nassau en Oranje in de Nederlandse geschiedenis /,,X000077178,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DJ 000150 .N3715  1985,DJ150 .N3715 1985,1323211,ALDERMAN,1985,Nassau und Oranien : Statthalter und Könige der Niederlande /,,X001489318,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,2,1
DJ 000150 .O64  1995,DJ150 .O64 1995,2375383,ALDERMAN,1995,"Oranien-Nassau, die Niederlande und das Reich : Beiträge zur Geschichte einer Dynastie /",,X004109516,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
DJ 000150 .O66  1989,DJ150 .O66 1989,1660746,ALDERMAN,1989,Oranje op de bres : vorstenhuis en leger in de Nederlandse geschiedenis /,,X001879861,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,1,0,1
DJ 000151 .A83  T54  1988,DJ151 .A83 T54 1988,1765186,ALDERMAN,1988,Aurelius en de Divisiekroniek van 1517 : historiografie en humanisme in Holland in de tijd van Erasmus /,"Tilmans, Karin.",X002126386,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DJ 000151 .A83  T5413  1992,DJ151 .A83 T5413 1992,1959439,ALDERMAN,1992,Historiography and humanism in Holland in the age of Erasmus : Aurelius and the Divisiekroniek of 1517 /,"Tilmans, Karin.",X001986941,STACKS,STACKS,BOOK,6/30/96,7/26/14,1,0,1,1,1
DJ 000151 .B7  001986 D.000001 STUK 000002,DJ151 .B7 1986 d.1 Stuk 2,1307324,ALDERMAN,1986,Bronnen voor de geschiedenis der dagvaarten van de Staten en steden van Holland voor 1544.,,X001314150,STACKS,STACKS,BOOK,6/30/96,11/2/17,0,0,0,0,1
DJ 000152 .J66  1996,DJ152 .J66 1996,2580427,ALDERMAN,1996,The Anglo-Dutch wars of the seventeenth century /,"Jones, J. R. (James Rees),",X006012822,STACKS,STACKS,BOOK,7/1/96,12/20/16,3,0,3,22,1
DJ 000152 .K78  1971  V.000001,DJ152 .K78 1971 v.1,434333,ALDERMAN,1971,De oorkonden en de kanselarij van de graven van Holland tot 1299,"Kruisheer, Jaap.",X031871343,STACKS,STACKS,BOOK,11/2/17,1/1/00,0,0,0,0,1
DJ 000152 .K78  1971  V.000002,DJ152 .K78 1971 v.2,434333,ALDERMAN,1971,De oorkonden en de kanselarij van de graven van Holland tot 1299,"Kruisheer, Jaap.",X031871329,STACKS,STACKS,BOOK,6/29/96,11/3/17,0,0,0,0,1
DJ 000152 .M37  1987,DJ152 .M37 1987,771212,ALDERMAN,1987,"The Dutch gentry, 1500-1650 : family, faith, and fortune /","Marshall, Sherrin.",X001263369,STACKS,STACKS,BOOK,6/29/96,4/17/07,0,0,0,15,2
DJ 000152 .N43  1987,DJ152 .N43 1987,1795704,ALDERMAN,1987,De Nederlanden in de late middeleeuwen /,,X002045797,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DJ 000152 .N5413  1993,DJ152 .N5413 1993,2101419,ALDERMAN,1993,"The nobility of Holland : from knights to regents, 1500-1650 /","Nierop, Henk F. K. van.",X002254700,STACKS,STACKS,BOOK,6/30/96,5/11/09,0,0,0,8,1
DJ 000152 .P73  1986B,DJ152 .P73 1986b,72412,ALDERMAN,1986,The Burgundian Netherlands /,"Prevenier, Walter.",X000992801,STACKS,STACKS,BOOK,6/28/96,7/24/09,0,0,1,22,1
DJ 000152 .P74  1991  D.000001,DJ152 .P74 1991 d.1,1824226,ALDERMAN,1991,Bronnen voor de geschiedenis der dagvaarten van de staten en de steden van Holland voor 1544 /,"Prevenier, Walter.",X001925472,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,0,1
DJ 000152 .P74  1991  D.000003,DJ152 .P74 1991 d.3,1824226,ALDERMAN,1991,Bronnen voor de geschiedenis der dagvaarten van de staten en de steden van Holland voor 1544 /,"Prevenier, Walter.",X004195701,STACKS,STACKS,BOOK,9/10/98,2/9/11,0,0,0,0,1
