Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
HV 000040 .D6562  2004,HV40 .D6562 2004,4008979,ALDERMAN,2004,Social work : theory and practice for a changing profession /,"Dominelli, Lena.",X004743331,STACKS,STACKS,BOOK,2/18/04,2/25/15,1,0,1,1,1
HV 000040 .D68  1983,HV40 .D68 1983,651914,ALDERMAN,1983,Why charity? : the case for a third sector /,"Douglas, James (James A. T.)",X000743802,STACKS,STACKS,BOOK,6/29/96,4/14/10,0,0,0,8,1
HV 000040 .D8  1958,HV40 .D8 1958,1141414,ALDERMAN,1958,"Community welfare organization, principles and practice.","Dunham, Arthur,",X000528051,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .E388  1982,HV40 .E388 1982,131993,ALDERMAN,1982,Effective social work practice /,,131993-3001,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HV 000040 .F225  1982,HV40 .F225 1982,21127,ALDERMAN,1982,Ajhizat tan??m al-mujtama? f? al-khidmah al-ijtim???yah /,"Fahm?, S?miyah Mu?ammad.",X031924449,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HV 000040 .F3  1930,HV40 .F3 1930,1141415,ALDERMAN,1930,"Intelligent philanthropy,","Faris, Ellsworth,",X000300904,STACKS,STACKS,BOOK,6/29/96,9/6/10,0,0,0,2,1
HV 000040 .F3  1930,HV40 .F3 1930,1141415,ALDERMAN,1930,"Intelligent philanthropy,","Faris, Ellsworth,",X031924448,STACKS,STACKS,BOOK,12/15/17,1/1/00,0,0,0,0,1
HV 000040 .F5  1942,HV40 .F5 1942,1141416,ALDERMAN,1942,"The field of social work,","Fink, Arthur E. (Arthur Emil),",X000241143,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .F5  1942,HV40 .F5 1942,1141416,ALDERMAN,1942,"The field of social work,","Fink, Arthur E. (Arthur Emil),",X000379058,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .F5  1947,HV40 .F5 1947,1141417,ALDERMAN,1942,"The field of social work,","Fink, Arthur E. (Arthur Emil),",X000682321,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .F5  1968,HV40 .F5 1968,1141418,ALDERMAN,1968,The field of social work,"Fink, Arthur E. (Arthur Emil),",X000684892,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000040 .G56  2005,HV40 .G56 2005,4234144,ALDERMAN,2005,"Globalisation, global justice and social work /",,X004839946,STACKS,STACKS,BOOK,3/31/05,1/1/00,0,0,0,0,1
HV 000040 .G572  1982,HV40 .G572 1982,645734,ALDERMAN,1982,"Charity, law and social justice /","Gladstone, Francis.",X000837203,STACKS,STACKS,BOOK,6/29/96,8/25/96,0,0,0,1,1
