Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BV 003797 .M3  1923,BV3797 .M3 1923,808063,ALDERMAN,1923,"This is that; personal experiences, sermons and writings of Aimee Semple McPherson.","McPherson, Aimee Semple,",X001312184,STACKS,CHECKEDOUT,BOOK,6/29/96,1/29/19,1,0,0,4,2
BV 003797 .M7  N4  1877,BV3797 .M7 N4 1877,1262676,ALDERMAN,1877,"New sermons, addresses, and prayers /","Moody, Dwight Lyman,",X030209272,STACKS,STACKS,BOOK,4/10/07,1/1/00,0,0,1,0,1
BV 003797 .M7  W6  1877,BV3797 .M7 W6 1877,1193896,ALDERMAN,1877,"Moody: his words, work, and workers.","Moody, Dwight Lyman,",X000490875,STACKS,STACKS,BOOK,6/29/96,12/17/02,0,0,0,32,1
BV 003797 .S468,BV3797 .S468,1264723,ALDERMAN,1970,Black and free /,"Skinner, Tom,",X001980627,STACKS,STACKS,BOOK,6/30/96,4/10/06,0,0,0,3,1
BV 003797 .S47,BV3797 .S47,1193897,ALDERMAN,1970,Words of revolution; a call to involvement in the real revolution.,"Skinner, Tom,",X001992964,STACKS,STACKS,BOOK,6/29/96,4/23/14,1,1,1,10,1
BV 003797 .S56,BV3797 .S56,4754114,ALDERMAN,1907,"Gipsy Smith's best sermons, as delivered in Brooklyn, and published in book form by arrangement with the Brooklyn daily eagle.","Smith, Gipsy,",X030475606,STACKS,STACKS,BOOK,8/20/08,1/1/00,0,0,0,0,1
BV 003797 .W417  1978,BV3797 .W417 1978,338354,ALDERMAN,1978,"Die Heilige Mission, and Praktische Winke für Missionäre /","Weninger, F. X. (Francis Xavier),",X000059324,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
BV 003798 .B76  1992,BV3798 .B76 1992,1985163,ALDERMAN,1992,Holy ground : a study of the American camp meeting /,"Brown, Kenneth O.,",X002158042,STACKS,CHECKEDOUT,BOOK,6/30/96,2/28/19,1,26,0,39,1
BV 003798 .B78,BV3798 .B78,1772025,ALDERMAN,1973,"And they all sang hallelujah : plain-folk camp-meeting religion,  1800-1845 /","Bruce, Dickson D.,",X000212193,STACKS,STACKS,BOOK,6/30/96,9/18/14,1,4,3,31,1
BV 003798 .B78  1974,BV3798 .B78 1974,759380,ALDERMAN,1974,"And they all sang hallelujah; plain-folk camp-meeting religion, 1800-1845","Bruce, Dickson D.,",X000205308,STACKS,STACKS,BOOK,6/29/96,12/6/17,4,6,4,63,1
BV 003798 .B78  1974,BV3798 .B78 1974,759380,ALDERMAN,1974,"And they all sang hallelujah; plain-folk camp-meeting religion, 1800-1845","Bruce, Dickson D.,",X001507184,STACKS,STACKS,BOOK,6/29/96,10/17/17,4,5,4,28,1
BV 003798 .E75  1999,BV3798 .E75 1999,2908898,ALDERMAN,1999,Citizens of Zion : the social origins of camp meeting revivalism /,"Eslinger, Ellen,",X004302824,STACKS,CHECKEDOUT,BOOK,5/3/99,2/28/19,1,26,1,31,1
BV 000380 .P8  1854,BV380 .P8 1854,1177853,ALDERMAN,1854,The Psalmist: a new collection of hymns for the use of the Baptist churches.,,X001851360,STACKS,STACKS,BOOK,6/29/96,9/22/16,0,0,0,1,1
BV 000380 .P8  1854A,BV380 .P8 1854a,1220976,ALDERMAN,1854,The Psalmist: a new collection of hymns for the use of the Baptist churches.,,X002450503,STACKS,STACKS,BOOK,6/30/96,11/5/02,0,0,0,4,1
BV 000004 .L35  1981,BV4 .L35 1981,641297,ALDERMAN,1981,Praktische Theologie als kritische oder als empirisch-funktionale Handlungstheorie? : zur theologiegeschichtlichen Ortung und Weiterführung einer aktuellen Kontroverse /,"Lämmermann, Godwin.",X000494553,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,1,0,1
BV 004002 .M56,BV4002 .M56,361708,ALDERMAN,1976,Ministries in the Church in India : research seminar and pastoral consultation /,,X000033424,STACKS,STACKS,BOOK,6/28/96,3/3/97,0,0,0,1,1
BV 004005 .C64  1964,BV4005 .C64 1964,1193900,ALDERMAN,1964,"Pastoral care in historical perspective, an essay with exhibits,","Clebsch, William A.",X001120400,STACKS,CHECKEDOUT,BOOK,6/29/96,5/21/15,0,1,1,18,1
BV 004006 .B76  1987,BV4006 .B76 1987,768267,ALDERMAN,1987,Pastor and laity in the theology of Jean Gerson /,"Brown, D. Catherine (Dorothy Catherine),",X001215992,STACKS,STACKS,BOOK,6/29/96,5/11/14,1,4,0,68,1
BV 004006 .C36  2018,BV4006 .C36 2018,7549163,ALDERMAN,2018,The landscape of pastoral care in thirteenth-century England /,"Campbell, William H. (William Hopkins),",X032085209,STACKS,STACKS,BOOK,5/17/18,1/1/00,0,0,0,0,1
BV 004006 .C66,BV4006 .C66,402955,ALDERMAN,1976,Ministry to word and sacraments : history and theology /,"Cooke, Bernard J.,",X000059515,STACKS,STACKS,BOOK,6/28/96,12/20/04,0,0,2,3,2
BV 004006 .H32  2003  BD.000001,BV4006 .H32 2003 Bd.1,4010899,ALDERMAN,2003,"Die ""Wiener Schule"" der Pastoraltheologie im 14. und 15. Jahrhundert : Entstehung, Konstituenten, literarische Wirkung /","Haberkern, Ernst,",X004778396,STACKS,STACKS,BOOK,2/26/04,12/7/17,2,1,0,3,2
BV 004006 .H32  2003  BD.000002,BV4006 .H32 2003 Bd.2,4010899,ALDERMAN,2003,"Die ""Wiener Schule"" der Pastoraltheologie im 14. und 15. Jahrhundert : Entstehung, Konstituenten, literarische Wirkung /","Haberkern, Ernst,",X004778397,STACKS,STACKS,BOOK,2/26/04,12/7/17,2,1,0,3,2
BV 004006 .K37,BV4006 .K37,260209,ALDERMAN,1979,Luther's pastors : the reformation in the Ernestine countryside /,"Karant-Nunn, Susan C.",X000087858,STACKS,STACKS,BOOK,6/28/96,12/20/06,0,0,1,23,1
