Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
1790205,2,ALDERMAN,STACKS,PA4037 .S4215 1990,1990,Homer and the sacred city /,"Scully, Stephen,",X001857590,BOOK,6/30/96,5/16/13,STACKS,1,14,2,39,1
997611,2,ALDERMAN,STACKS,PA4037 .S423,1966,Les dieux d'HomËre.,"Severyns, Albert.",X001638752,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
2943453,2,ALDERMAN,STACKS,PA4037 .S425 1999,1999,Credible impossibilities : conventions and strategies of verisimilitude in Homer and Greek tragedy /,"Scodel, Ruth.",X004341862,BOOK,9/8/99,12/11/15,STACKS,2,1,0,19,1
997612,2,ALDERMAN,STACKS,PA4037 .S43,1907,"Life in the Homeric age,","Seymour, Thomas D. (Thomas Day),",997612-1003,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
997612,2,ALDERMAN,STACKS,PA4037 .S43,1907,"Life in the Homeric age,","Seymour, Thomas D. (Thomas Day),",X000336558,BOOK,6/29/96,4/3/04,STACKS,0,0,0,2,1
997613,2,ALDERMAN,STACKS,PA4037 .S45 1922,1922,"The pattern of the Iliad,","Sheppard, John Tresidder,",X000305563,BOOK,6/29/96,5/13/05,STACKS,0,0,3,13,1
997614,2,ALDERMAN,STACKS,PA4037 .S46,1935,"Homeric essays,","Shewan, Alexander,",X000391519,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
693996,2,ALDERMAN,STACKS,PA4037 .S476 1987,1987,"Homer, The Iliad /","Silk, M. S. (Michael Stephen),",X001211027,BOOK,6/29/96,5/14/13,STACKS,1,5,24,191,1
1954547,2,ALDERMAN,STACKS,PA4037 .S49 1991,1991,The power of Thetis : allusion and interpretation in the Iliad /,"Slatkin, Laura M.",X002074033,BOOK,6/30/96,2/14/17,CHECKEDOUT,1,5,1,34,1
997615,2,ALDERMAN,STACKS,PA4037 .S52,1970,"The catalogue of the ships in Homer's Iliad,","Simpson, R. Hope.",X000207589,BOOK,6/29/96,5/9/15,STACKS,1,3,1,10,1
