Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
7322968,2,ALDERMAN,STACKS,HS777 .V8 A2 1911,1892,Spring reunion : ancient and accepted scottish rite of free masonry,[Masonic Temple],X031960208,BOOK,12/18/17,1/1/00,STACKS,0,0,0,0,1
7322968,2,ALDERMAN,STACKS,HS777 .V8 A2 1912,1892,Spring reunion : ancient and accepted scottish rite of free masonry,[Masonic Temple],X031960209,BOOK,12/18/17,1/1/00,STACKS,0,0,0,0,1
7322968,2,ALDERMAN,STACKS,HS777 .V8 A2 1962,1892,Spring reunion : ancient and accepted scottish rite of free masonry,[Masonic Temple],X031960211,BOOK,12/18/17,1/1/00,STACKS,0,0,0,0,1
139393,2,ALDERMAN,STACKS,HS779 .F7 F38 1981,1981,"Histoire de la Grande Loge de France, 1738-1980 /","Faucher, Jean AndrÈ,",X000613192,BOOK,6/28/96,10/7/99,STACKS,0,0,0,2,1
60877,2,ALDERMAN,STACKS,HS779 .I8 C37 1984,1984,La P-2 se defiende /,"Carpi, Pier.",X000960313,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
1321291,2,ALDERMAN,STACKS,HS779 .I8 R47 1983,1983,La Resistibile ascesa della P2 : poteri occulti e Stato democratico /,,X001500843,BOOK,6/30/96,9/14/09,STACKS,0,0,0,2,1
4800258,2,ALDERMAN,STACKS,HS81 .C5 A14 2008,2008,Associations and the Chinese state : contested spaces /,,X030509260,BOOK,12/4/08,3/8/11,STACKS,0,0,0,2,1
2673492,2,ALDERMAN,STACKS,HS81 .C5 C62 1995,1995,Zhongguo she hui tuan ti da ci dian /,,X004055794,BOOK,3/27/97,7/24/07,STACKS,0,0,0,0,1
2950361,2,ALDERMAN,STACKS,HS81 .C5 C652 1998 v.1,1998,Zhongguo she hui tuan ti zu zhi da quan /,,X004412704,BOOK,9/29/99,7/24/07,STACKS,0,0,0,0,1
2950361,2,ALDERMAN,STACKS,HS81 .C5 C652 1998 v.2,1998,Zhongguo she hui tuan ti zu zhi da quan /,,X004412705,BOOK,3/29/00,7/24/07,STACKS,0,0,0,0,1
2950361,2,ALDERMAN,STACKS,HS81 .C5 C652 1998 v.3,1998,Zhongguo she hui tuan ti zu zhi da quan /,,X004412706,BOOK,3/29/00,7/24/07,STACKS,0,0,0,0,1
2515701,2,ALDERMAN,STACKS,HS81 .C5 C66 1994,1994,Zhongguo she tuan shi /,,X004055542,BOOK,7/1/96,7/24/07,STACKS,0,0,0,0,1
5238326,2,ALDERMAN,STACKS,HS81 .C5 D864 2009,2009,Dunhuang min jian jie she yan jiu = Dunhuang minjian jieshe yanjiu /,"Meng, Xianshi,",X030823381,BOOK,10/26/10,1/1/00,STACKS,0,0,0,0,1
1139188,2,ALDERMAN,STACKS,HS81 .C5 G4 1947,1947,Swords of silence;,"Glick, Carl,",X001848658,BOOK,6/29/96,4/28/05,STACKS,0,0,1,11,1
4364019,2,ALDERMAN,STACKS,HS81 .C5 H68 2003,2003,Da kai ling yi shan men : Zhongguo she tuan zu zhi de xian zhuang yu fa zhan /,"Hou, Xiaofu.",X030217191,BOOK,4/27/06,1/1/00,STACKS,0,0,0,0,1
4690736,2,ALDERMAN,STACKS,HS81 .C5 W345 2007,2007,Zhongguo hui guan shi /,"Wang, Rigen,",X030459520,BOOK,2/21/08,9/12/08,STACKS,0,0,0,0,1
2627824,2,ALDERMAN,STACKS,HS81 .C5 W36 1993,1993,She hui zhong jian ceng : gai ge yu Zhongguo di she tuan zu zhi /,"Wang, Ying.",X002715679,BOOK,11/18/96,7/24/07,STACKS,0,0,0,0,1
2650474,2,ALDERMAN,STACKS,HS81 .C5 W8 v.1,1979,Wu si shi qi de she tuan / Zhang Yunhou ... [et al.].,,X031941245,BOOK,2/17/97,1/1/00,STACKS,0,0,0,0,1
2650474,2,ALDERMAN,STACKS,HS81 .C5 W8 v.2,1979,Wu si shi qi de she tuan / Zhang Yunhou ... [et al.].,,X031941248,BOOK,12/15/17,1/1/00,STACKS,0,0,0,0,1
2650474,2,ALDERMAN,STACKS,HS81 .C5 W8 v.3,1979,Wu si shi qi de she tuan / Zhang Yunhou ... [et al.].,,X031941247,BOOK,12/15/17,1/1/00,STACKS,0,0,0,0,1
2650474,2,ALDERMAN,STACKS,HS81 .C5 W8 v.4,1979,Wu si shi qi de she tuan / Zhang Yunhou ... [et al.].,,X031941246,BOOK,12/15/17,1/1/00,STACKS,0,0,0,0,1
