"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"167","ALDERMAN","PF 003640 .B45  1958","X000982388","The new Cassell's German dictionary, German-English, English-German.","Betteridge, Harold T.",1958,FALSE
"168","ALDERMAN","PF 003640 .B45  1965","X004539859","The New Cassell's German dictionary; German-English, English-German.","Betteridge, Harold T.",1965,FALSE
"169","ALDERMAN","PF 003640 .B45  1971","X004837737","The new Cassell's German dictionary; German-English, English-German.","Betteridge, Harold T.",1971,FALSE
"170","ALDERMAN","PF 003640 .B45  1977","X000133086","Cassell's German dictionary : German-English, English-German : based on the editions by Karl Breul /","Betteridge, Harold T.",1977,FALSE
"171","ALDERMAN","PF 003640 .C68  2003","X004659630","Collins German-English, English-German dictionary.","",2003,FALSE
"172","ALDERMAN","PF 003640 .C684  2007","X030253555","Collins German dictionary /","",2007,FALSE
"173","ALDERMAN","PF 003640 .C689  2005","X004858472","Concise Oxford-Duden German dictionary /","",2005,FALSE
"174","ALDERMAN","PF 003640 .F55  1891  PT.000001 V.000001","X032308953","Allgemeines englisch-deutsches und deutsch-englisches wörterbuch von dr. Felix Flügel.","Flügel, J. G. (Johann Gottfried),",1891,TRUE
"175","ALDERMAN","PF 003640 .H29  1982","X000507793","Harrap's concise German and English dictionary : English-German/German-English in one volume /","",1982,FALSE
"176","ALDERMAN","PF 003640 .L233  1970","X000504636","Langenscheidt new pocket German dictionary : German-English, English-German /","",1970,FALSE
"177","ALDERMAN","PF 003640 .L248  1982","X000688805","Langenscheidts Grosswörterbuch der englischen und deutschen Sprache : ""Der Kleine Muret-Sanders"", Deutsch-Englisch /","",1982,FALSE
"178","ALDERMAN","PF 003640 .L257  1962  PT.000002 V.000001","X030573700","Langenscheidt's new Muret-Sanders encyclopedic dictionary of the English and German languages /","",1962,TRUE
"179","ALDERMAN","PF 003640 .L3  1966","X001145621","A German vocabulary : the 4500 most useful words arranged in connected groups suitable for translation, conversation and composition.","Lentz, Emil Ernest.",1966,FALSE
"180","ALDERMAN","PF 003640 .O94  1997","X004028110","The Oxford Duden German dictionary : German-English, English-German /","",1997,FALSE
"181","ALDERMAN","PF 003640 .O94  1999","X004351064","The Oxford-Duden German dictionary : German-English, English-German /","",1999,FALSE
"182","ALDERMAN","PF 003640 .R35  1997","X004066879","Random House German-English English-German dictionary /","",1997,FALSE
"183","ALDERMAN","PF 003640 .S445  1974","X000284322","The new Schöffler-Weis German and English dictionary : English -German, German-English /","Schöffler, Herbert,",1974,FALSE
"184","ALDERMAN","PF 003640 .W54  1953  V.000002","X001083453","English-German, German-English dictionary; a comprehensive and strictly scientific representation of the vocabulary of the modern and present-day languages, with special regard o syntax, style and idiomatic usage.","Wildhagen, Karl,",1953,TRUE
"185","CLEMONS","PF 003640 B453  1978","X000323607","Cassell's German-English, English-German dictionary = Deutsch-englisches, englisch-deutsches Wörterbuch /","Betteridge, Harold T.",1978,FALSE
