"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"886","ALDERMAN","DD 000256.48 .V53  2006","X030110782","Victims and perpetrators, 1933-1945 : (re)presenting the past in post-unification culture /","",2006,FALSE
"887","CLEMONS","DD 000256.5 .A58  1984","X000820413","The Nazi seizure of power : the experience of a single German town, 1922-1945 /","Allen, William Sheridan.",1984,FALSE
"888","ALDERMAN","DD 000256.5 .B32  1996","X006043393","The Germans and the final solution : public opinion under Nazism /","Bankier, David.",1996,FALSE
"889","ALDERMAN","DD 000256.5 .B375","X000005579","German rearmament and the West, 1932-1933 /","Bennett, Edward W.",1979,FALSE
"890","CLEMONS","DD 000256.5 .B38313  2006","X004910937","A concise history of the Third Reich /","Benz, Wolfgang.",2006,FALSE
"891","CLEMONS","DD 000256.5 .B3916  2009","X030477474","War & genocide : a concise history of the Holocaust /","Bergen, Doris L.",2009,FALSE
"892","ALDERMAN","DD 000256.5 .B3916  2016","X031818128","War and genocide : a concise history of the Holocaust /","Bergen, Doris L.,",2016,FALSE
"893","ALDERMAN","DD 000256.5 .B66313  1970","X001075732","The German dictatorship; the origins, structure, and effects of national socialism.","Bracher, Karl Dietrich,",1970,FALSE
"894","ALDERMAN","DD 000256.5 .B674","X002036085","Goebbels and National Socialist propaganda, 1925-1945,","Bramsted, Ernest Kohn.",1965,FALSE
"895","ALDERMAN","DD 000256.5 .B6798313","X000498087","The Hitler state : the foundation and development of the internal structure of the Third Reich /","Broszat, Martin.",1981,FALSE
"896","ALDERMAN","DD 000256.5 .B67984  1996","X004045050","Hitler's enforcers : the Gestapo and the SS security service in the Nazi revolution /","Browder, George C.,",1996,FALSE
"897","CLEMONS","DD 000256.5 .B93  1991","X002072827","The racial state : Germany, 1933-1945 /","Burleigh, Michael,",1991,FALSE
"898","ALDERMAN","DD 000256.5 .B94  2000","X004481688","The Third Reich : a new history /","Burleigh, Michael,",2000,FALSE
"899","CLEMONS","DD 000256.5 .B94  2000B","X004465651","The Third Reich : a new history /","Burleigh, Michael,",2001,FALSE
"900","ALDERMAN","DD 000256.5 .C35  1972","X000164566","Arms, autarky and agression: a study in German foreign policy, 1933-1939.","Carr, William,",1972,FALSE
"901","ALDERMAN","DD 000256.5 .C53  1995","X002689521","Master race : the Lebensborn experiment in Nazi Germany /","Clay, Catrine.",1995,FALSE
"902","ALDERMAN","DD 000256.5 .C547  1989B","X001650997","The German home front 1939-45 /","Charman, T. C.",1989,FALSE
"903","ALDERMAN","DD 000256.5 .C547513  2018","X031839320","The law of blood : thinking and acting as a Nazi /","Chapoutot, Johann,",2018,FALSE
"904","ALDERMAN","DD 000256.5 .C549  2017","X031817978","The Third Reich : a history of Nazi Germany /","Childers, Thomas,",2017,FALSE
"905","CLEMONS","DD 000256.5 .C646  1996","X004068812","Confronting the Nazi past : new debates on modern German history /","",1996,FALSE
"906","ALDERMAN","DD 000256.5 .C646  1996B","X004017516","Confronting the Nazi past : new debates on modern German history /","",1996,FALSE
"907","ALDERMAN","DD 000256.5 .D434  BD.000010 T.000001","X030339126","Der Zusammenbruch des Deutschen Reiches 1945 /","",2008,TRUE
"908","ALDERMAN","DD 000256.5 .D43413  1990  V.1","X001856238","The build-up of German aggression /","",1990,TRUE
"909","ALDERMAN","DD 000256.5 .D43413  1990  V.5  PT.2","X004692027","Organization and mobilization of the German sphere of power /","Kroener, Bernhard.",2000,TRUE
"910","ALDERMAN","DD 000256.5 .D43413  1990  V.7","X030085563","The Strategic air war in Europe and the war in the west and east Asia 1943-1944/5 /","Boog, Horst,",2006,TRUE
"911","ALDERMAN","DD 000256.5 .D43413  1990  V.9  PT.1","X030463135","German wartime society 1939-1945 : politicization, disintegration, and the struggle for survival /","",2008,TRUE
